"FS51_roi","FS53_roi","r_value","p_value"
"R.infP","R.supP",0.777657083944332,1.55878583032421e-198
"R.infP","R.supT",0.432587251831476,8.8999351458049e-46
"R.infP","R.rosmidF",0.513885660150022,6.9565764758495e-67
"R.infP","R.preCEN",0.561574260492148,3.35398291335575e-82
"R.infP","L.latorbF",0.539264811546591,9.93319727475213e-75
"R.infP","L.transT",0.471535272153584,3.51242089929955e-55
"R.infP","L.posCG",0.363581826589604,7.18542979801951e-32
"R.infP","R.transT",0.481448587388774,8.94376567001245e-58
"R.infP","R.preCN",0.759641205358742,3.36505048481322e-184
"R.infP","L.preCEN",0.597611488520994,1.52471606787641e-95
"R.infP","L.infP",0.776429285596241,1.62950996113721e-197
"R.infP","R.infP",0.8758162505509,2.08073301908625e-310
"R.infP","R.INS",0.339745000135585,8.55917960994843e-28
"R.infP","R.caumidF",0.547487170831638,2.03594093206222e-77
"R.infP","R.paraCEN",0.65590918774872,4.17531730791431e-121
"R.infP","L.infT",0.48612576684055,4.98558172762068e-59
"R.infP","R.supF",0.529443512088655,1.29512106074161e-71
"R.infP","L.paraH",0.216742304534796,7.6966390259449e-12
"R.infP","L.midT",0.473523943734061,1.07653026479994e-55
"R.infP","R.paraH",0.2481775986523,3.63901742471415e-15
"R.infP","L.isthCG",0.292412715257941,1.07691713532803e-20
"R.infP","L.parsTRI",0.530069549023013,8.25625140459034e-72
"R.infP","R.infT",0.49919192154703,1.23128712537923e-62
"R.infP","R.latorbF",0.467841334103473,3.0948487303042e-54
"R.infP","L.rosmidF",0.631494559118541,9.86039712258082e-110
"R.infP","L.supF",0.643655378373779,2.87675556646472e-115
"R.infP","R.cauantCG",0.252839424050208,1.06187711414204e-15
"R.infP","L.LG",0.557060368175757,1.21118113521019e-80
"R.infP","R.isthCG",0.327461695729569,7.91887880522377e-26
"R.infP","L.medorbF",0.466580224450435,6.46595180828452e-54
"R.infP","R.SM",0.716284366520873,2.24469094306977e-154
"R.infP","L.supT",0.449117543991988,1.2782335780821e-49
"R.infP","R.midT",0.472345903345171,2.17103693889664e-55
"R.infP","L.postCEN",0.651550666632456,5.35007128059517e-119
"R.infP","R.latO",0.63456185744945,4.18058539973376e-111
"R.infP","R.parOP",0.47689707924965,1.42274862960352e-56
"R.infP","L.paraCEN",0.68321407303177,3.76126768143425e-135
"R.infP","R.parsTRI",0.468191247330177,2.52124645503573e-54
"R.infP","R.medorbF",0.312847156874951,1.32888684941809e-23
"R.infP","R.CN",0.575141343015781,4.9721951911321e-87
"R.infP","L.INS",0.442955550851837,3.66378842446228e-48
"R.INS","L.cauantCG",0.292179890302693,1.15876818228145e-20
"R.INS","L.parsORB",0.201716816778683,2.02756524457224e-10
"R.INS","R.parsORB",0.17660749860825,2.79147222877948e-08
"R.INS","L.preCN",0.438730554838662,3.51541394150165e-47
"R.INS","R.ENT",0.278600112211669,7.3959753086725e-19
"R.INS","L.CN",0.406293016276812,4.35564595730917e-40
"R.INS","R.periCAL",0.250190785615644,2.14453532711377e-15
"R.INS","L.rosantCG",0.487813452688667,1.73984181338011e-59
"R.INS","L.caumidF",0.099009107907151,0.00195627519641831
"R.INS","R.rosantCG",0.369257065759452,6.81949874394064e-33
"R.INS","L.latO",0.484484803720477,1.37981279802845e-58
"R.INS","L.FUS",0.553681640258465,1.71235199302459e-79
"R.INS","R.LG",0.444099957056757,1.97485610064396e-48
"R.INS","R.postCEN",0.373627756512558,1.07663929277041e-33
"R.INS","L.periCAL",0.251100264204575,1.6862227915936e-15
"R.INS","L.SM",0.353079837887862,4.95903617336442e-30
"R.INS","L.parOP",0.318415608703372,1.9509538291394e-24
"R.INS","L.supP",0.414039888900592,1.03502917040836e-41
"R.INS","R.posCG",0.307076698847178,9.2987920689493e-23
"R.INS","L.ENT",0.271352512349994,6.19626961011882e-18
"R.INS","R.FUS",0.58299330625355,6.2660023828178e-90
"R.INS","R.supP",0.337366865201921,2.08974895103222e-27
"R.INS","R.supT",0.47771086968645,8.70189209858775e-57
"R.INS","R.rosmidF",0.0925557883986028,0.00380315006685596
"R.INS","R.preCEN",0.298006366014981,1.81526529702142e-21
"R.INS","L.latorbF",0.406031518721888,4.93323597010788e-40
"R.INS","L.transT",0.424477653035328,5.73161313162683e-44
"R.INS","L.posCG",0.34453584818209,1.38407456646008e-28
"R.INS","R.transT",0.429696502337625,3.97960838158158e-45
"R.INS","R.preCN",0.385049482323006,7.55565568078827e-36
"R.INS","L.preCEN",0.327046993641799,9.1938278843362e-26
"R.INS","L.infP",0.464445060253499,2.23545341966165e-53
"R.INS","R.infP",0.391315767773542,4.56923139239429e-37
"R.INS","R.INS",0.764637959002558,4.79402740908329e-188
"R.INS","R.caumidF",0.120231863432509,0.000166538776089127
"R.INS","R.paraCEN",0.303925042098184,2.64253478755673e-22
"R.INS","L.infT",0.403219278985101,1.86932554523167e-39
"R.INS","R.supF",0.134145928223058,2.61660839485338e-05
"R.INS","L.paraH",0.342839661163974,2.6478283539625e-28
"R.INS","L.midT",0.371462248609599,2.69657328099317e-33
"R.INS","R.paraH",0.381616948445233,3.42433372630373e-35
"R.INS","L.isthCG",0.282212230097493,2.50340961711889e-19
"R.INS","L.parsTRI",0.178959599516962,1.81031316333443e-08
"R.INS","R.infT",0.510000683459866,9.67802307814596e-66
"R.INS","R.latorbF",0.271853665976311,5.36027790286994e-18
"R.INS","L.rosmidF",0.125218925734429,8.76716616717755e-05
"R.INS","L.supF",0.20184773728383,1.97268086208343e-10
"R.INS","R.cauantCG",0.260870611558625,1.19851558306366e-16
"R.INS","L.LG",0.443267059129239,3.0972377313781e-48
"R.INS","R.isthCG",0.246560573876743,5.54581485044596e-15
"R.INS","L.medorbF",0.384626880430647,9.10954612799844e-36
"R.INS","R.SM",0.367337759535057,1.5202564381729e-32
"R.INS","L.supT",0.49683607983189,5.65415444313374e-62
"R.INS","R.midT",0.425817072884094,2.90334945559272e-44
"R.INS","L.postCEN",0.372304957962174,1.88799864702076e-33
"R.INS","R.latO",0.46343349770615,4.01114736315082e-53
"R.INS","R.parOP",0.346098672316772,7.58643306091446e-29
"R.INS","L.paraCEN",0.353105930704345,4.9080999713986e-30
"R.INS","R.parsTRI",0.182292238027614,9.70423591123645e-09
"R.INS","R.medorbF",0.245397592481005,7.49471997320235e-15
"R.INS","R.CN",0.423318105535455,1.03018410908609e-43
"R.INS","L.INS",0.670170684567165,2.96635507455466e-128
"R.caumidF","L.cauantCG",0.2064074734156,7.49800625178396e-11
"R.caumidF","L.parsORB",0.506983863190899,7.30364500645199e-65
"R.caumidF","R.parsORB",0.49489164329551,1.97190599042873e-61
"R.caumidF","L.preCN",0.56980372114217,4.19999678625951e-85
"R.caumidF","R.ENT",-0.00658532484250739,0.837204381137926
"R.caumidF","L.CN",0.332131377851185,1.45102602070282e-26
"R.caumidF","R.periCAL",0.236446972461466,7.22369161118065e-14
"R.caumidF","L.rosantCG",0.200072729000009,2.85730238873656e-10
"R.caumidF","L.caumidF",0.706411422301756,2.35396665259882e-148
"R.caumidF","R.rosantCG",0.197312866681793,5.04897128787902e-10
"R.caumidF","L.latO",0.338796247108603,1.22319222794902e-27
"R.caumidF","L.FUS",0.256328738839418,4.15422641113311e-16
"R.caumidF","R.LG",0.283297381857196,1.80233809055463e-19
"R.caumidF","R.postCEN",0.483540093851499,2.47316874005555e-58
"R.caumidF","L.periCAL",0.253792947893363,8.22827590132605e-16
"R.caumidF","L.SM",0.643688010846258,2.7778629750014e-115
"R.caumidF","L.parOP",0.589329345466002,2.50580168864089e-92
"R.caumidF","L.supP",0.596785087190885,3.22312911452657e-95
"R.caumidF","R.posCG",0.323158844827178,3.68540161192488e-25
"R.caumidF","L.ENT",-0.00190765350134537,0.952537393161883
"R.caumidF","R.FUS",0.22960867794522,3.83562381894994e-13
"R.caumidF","R.supP",0.581418068131352,2.42676395128122e-89
"R.caumidF","R.supT",0.271912115453814,5.2703286959884e-18
"R.caumidF","R.rosmidF",0.691384939627573,1.16830883249816e-139
"R.caumidF","R.preCEN",0.616428518698246,3.28937713320002e-103
"R.caumidF","L.latorbF",0.469385945374764,1.24992367323835e-54
"R.caumidF","L.transT",0.26920832139678,1.14801772963179e-17
"R.caumidF","L.posCG",0.27497020330732,2.16173372353372e-18
"R.caumidF","R.transT",0.319798272098706,1.20394159753223e-24
"R.caumidF","R.preCN",0.593040623000738,9.32160281175232e-94
"R.caumidF","L.preCEN",0.592745903610913,1.21251331246689e-93
"R.caumidF","L.infP",0.593838262760372,4.56913324440315e-94
"R.caumidF","R.infP",0.585725399491819,5.88085217945553e-91
"R.caumidF","R.INS",0.128848444322721,5.4131097990183e-05
"R.caumidF","R.caumidF",0.867784659250397,4.6709498368182e-298
"R.caumidF","R.paraCEN",0.617568547707675,1.08612946496597e-103
"R.caumidF","L.infT",0.327264893182037,8.50047980755122e-26
"R.caumidF","R.supF",0.727474313809991,1.61513612217129e-161
"R.caumidF","L.paraH",0.0580652817126231,0.0697974751703686
"R.caumidF","L.midT",0.393499287485261,1.69452396457623e-37
"R.caumidF","R.paraH",0.0350195875638245,0.27440252629106
"R.caumidF","L.isthCG",0.21485269013058,1.17724428765064e-11
"R.caumidF","L.parsTRI",0.576723754471019,1.31375035615482e-87
"R.caumidF","R.infT",0.256298171229243,4.18878112103879e-16
"R.caumidF","R.latorbF",0.419824615821841,5.94434159137042e-43
"R.caumidF","L.rosmidF",0.719290252175843,2.9288104611213e-156
"R.caumidF","L.supF",0.716689798412877,1.25433855306698e-154
"R.caumidF","R.cauantCG",0.275262448421985,1.98407297383201e-18
"R.caumidF","L.LG",0.316344479036521,4.00153631767098e-24
"R.caumidF","R.isthCG",0.219970626334454,3.68991360393269e-12
"R.caumidF","L.medorbF",0.412926412833464,1.78247558762177e-41
"R.caumidF","R.SM",0.597841200437881,1.23781855592492e-95
"R.caumidF","L.supT",0.292152333435992,1.1688535677001e-20
"R.caumidF","R.midT",0.345926834741044,8.10627594296942e-29
"R.caumidF","L.postCEN",0.522510840558183,1.7800037877028e-69
"R.caumidF","R.latO",0.309004570202326,4.87778858806798e-23
"R.caumidF","R.parOP",0.526891173050714,8.03982932552703e-71
"R.caumidF","L.paraCEN",0.615277387474571,1.00237747276701e-102
"R.caumidF","R.parsTRI",0.578461564002545,3.02039859937409e-88
"R.caumidF","R.medorbF",0.37638264610781,3.31442512898419e-34
"R.caumidF","R.CN",0.338628311027388,1.30282408276149e-27
"R.caumidF","L.INS",0.271558596454117,5.83798337155186e-18
"R.paraCEN","L.cauantCG",0.232842521547775,1.75311197578252e-13
"R.paraCEN","L.parsORB",0.459660582976219,3.48972022709012e-52
"R.paraCEN","R.parsORB",0.417582165189479,1.81134222236793e-42
"R.paraCEN","L.preCN",0.688264934389982,6.40453536168065e-138
"R.paraCEN","R.ENT",0.133560456809398,2.83935322772684e-05
"R.paraCEN","L.CN",0.47030365101033,7.27751662801787e-55
"R.paraCEN","R.periCAL",0.388547822989585,1.58965359455625e-36
"R.paraCEN","L.rosantCG",0.239383988539385,3.46947397492347e-14
"R.paraCEN","L.caumidF",0.611200321727106,4.99988776910818e-101
"R.paraCEN","R.rosantCG",0.159315661553051,5.65071658055565e-07
"R.paraCEN","L.latO",0.520081319682566,9.72917558988604e-69
"R.paraCEN","L.FUS",0.400394166016541,7.03594723267163e-39
"R.paraCEN","R.LG",0.476440797067925,1.8732316044298e-56
"R.paraCEN","R.postCEN",0.633923784582933,8.09213453280804e-111
"R.paraCEN","L.periCAL",0.382598658533517,2.22674389023954e-35
"R.paraCEN","L.SM",0.667514745672034,6.81750528175051e-127
"R.paraCEN","L.parOP",0.62932765664404,9.00162487989229e-109
"R.paraCEN","L.supP",0.716938358655648,8.77496089544607e-155
"R.paraCEN","R.posCG",0.388175584171557,1.87812773318374e-36
"R.paraCEN","L.ENT",0.093332218414622,0.00351801728653742
"R.paraCEN","R.FUS",0.44754292570752,3.03291949809708e-49
"R.paraCEN","R.supP",0.695120791280466,9.03595111644144e-142
"R.paraCEN","R.supT",0.435255757896679,2.2045578310265e-46
"R.paraCEN","R.rosmidF",0.518102030155096,3.84263869380625e-68
"R.paraCEN","R.preCEN",0.702839868134058,3.07806326054042e-146
"R.paraCEN","L.latorbF",0.498136548226305,2.4409919443529e-62
"R.paraCEN","L.transT",0.413108711199958,1.63092869056904e-41
"R.paraCEN","L.posCG",0.354392524025952,2.94644879598189e-30
"R.paraCEN","R.transT",0.44108393136912,1.00155339610317e-47
"R.paraCEN","R.preCN",0.73995605311788,6.42517579249703e-170
"R.paraCEN","L.preCEN",0.691608151808432,8.75588391348328e-140
"R.paraCEN","L.infP",0.687313696837111,2.14922812297112e-137
"R.paraCEN","R.infP",0.667909418503177,4.28759153559114e-127
"R.paraCEN","R.INS",0.279476198936136,5.69542827324166e-19
"R.paraCEN","R.caumidF",0.58865984285488,4.5169673753293e-92
"R.paraCEN","R.paraCEN",0.910591819284556,0
"R.paraCEN","L.infT",0.413993191666853,1.05893887353918e-41
"R.paraCEN","R.supF",0.604227846107132,3.51539184827585e-98
"R.paraCEN","L.paraH",0.152094834381064,1.81230288451831e-06
"R.paraCEN","L.midT",0.4546075101382,6.06450742370405e-51
"R.paraCEN","R.paraH",0.188374564943432,3.01756603965364e-09
"R.paraCEN","L.isthCG",0.284175937273114,1.37989524229188e-19
"R.paraCEN","L.parsTRI",0.587738090650634,1.01434633356644e-91
"R.paraCEN","R.infT",0.410211037712278,6.65265247836578e-41
"R.paraCEN","R.latorbF",0.417954934370846,1.50596423012847e-42
"R.paraCEN","L.rosmidF",0.601905968855695,3.00946015312396e-97
"R.paraCEN","L.supF",0.649305559437419,6.31689475368528e-118
"R.paraCEN","R.cauantCG",0.241255175849748,2.16329985418804e-14
"R.paraCEN","L.LG",0.523762252868766,7.38117220034588e-70
"R.paraCEN","R.isthCG",0.311874895301414,1.84997825616901e-23
"R.paraCEN","L.medorbF",0.4048538740146,8.63137713942316e-40
"R.paraCEN","R.SM",0.654680903819049,1.65272418295838e-120
"R.paraCEN","L.supT",0.419662932014139,6.44341430233109e-43
"R.paraCEN","R.midT",0.435809593120715,1.6476146496296e-46
"R.paraCEN","L.postCEN",0.672493973830051,1.8606378619767e-129
"R.paraCEN","R.latO",0.515818280991745,1.85385524183989e-67
"R.paraCEN","R.parOP",0.529596755585797,1.16007571608354e-71
"R.paraCEN","L.paraCEN",0.798141263256246,1.45401088371983e-216
"R.paraCEN","R.parsTRI",0.516461581911765,1.19147238904321e-67
"R.paraCEN","R.medorbF",0.327824948476504,6.94691360920033e-26
"R.paraCEN","R.CN",0.510978157940452,5.00604261920209e-66
"R.paraCEN","L.INS",0.359571801913419,3.68782348794193e-31
"L.infT","L.cauantCG",0.220230204433431,3.47636895955881e-12
"L.infT","L.parsORB",0.358102573676539,6.67565947483033e-31
"L.infT","R.parsORB",0.321723960582125,6.1206662125504e-25
"L.infT","L.preCN",0.537513418259209,3.63214003639164e-74
"L.infT","R.ENT",0.288501018647645,3.65416582357234e-20
"L.infT","L.CN",0.40748672872865,2.46361636656817e-40
"L.infT","R.periCAL",0.263211501826273,6.25558037452998e-17
"L.infT","L.rosantCG",0.401309254159587,4.58642900278104e-39
"L.infT","L.caumidF",0.333313244505216,9.39970755667673e-27
"L.infT","R.rosantCG",0.29320054060866,8.40061901019688e-21
"L.infT","L.latO",0.519800236220109,1.18313404405317e-68
"L.infT","L.FUS",0.640932514139288,5.2484746382272e-114
"L.infT","R.LG",0.411565936182237,3.4534664281292e-41
"L.infT","R.postCEN",0.548664044177997,8.27650087870774e-78
"L.infT","L.periCAL",0.244691902012553,8.99057551065502e-15
"L.infT","L.SM",0.595552582772289,9.8031475638289e-95
"L.infT","L.parOP",0.483455570277975,2.60549308269194e-58
"L.infT","L.supP",0.567918696568322,1.97370711625313e-84
"L.infT","R.posCG",0.228457271116463,5.05436479205717e-13
"L.infT","L.ENT",0.298292513380372,1.65547675282427e-21
"L.infT","R.FUS",0.600253955148069,1.37189184684836e-96
"L.infT","R.supP",0.522437173814543,1.87445815935083e-69
"L.infT","R.supT",0.560549040179945,7.61109112048357e-82
"L.infT","R.rosmidF",0.323806634893519,2.928412719276e-25
"L.infT","R.preCEN",0.448063408897607,2.28055783394169e-49
"L.infT","L.latorbF",0.444296060632675,1.77599127311186e-48
"L.infT","L.transT",0.486165077927651,4.86513883718933e-59
"L.infT","L.posCG",0.238690221819611,4.12935801963926e-14
"L.infT","R.transT",0.486961821364163,2.96170792866859e-59
"L.infT","R.preCN",0.513102062649829,1.18633656119569e-66
"L.infT","L.preCEN",0.453648028397594,1.0373025949506e-50
"L.infT","L.infP",0.626638147976335,1.36717086360209e-107
"L.infT","R.infP",0.61675421286559,2.397907816669e-103
"L.infT","R.INS",0.436496381502319,1.14737305184466e-46
"L.infT","R.caumidF",0.32689536555614,9.70903750285828e-26
"L.infT","R.paraCEN",0.466000206163785,9.0647784689059e-54
"L.infT","L.infT",0.834772209522613,1.13963002063548e-254
"L.infT","R.supF",0.283137923645447,1.89166495219311e-19
"L.infT","L.paraH",0.296699591900683,2.7613223134794e-21
"L.infT","L.midT",0.674199916810676,2.39674000561893e-130
"L.infT","R.paraH",0.312907310342825,1.30191035514749e-23
"L.infT","L.isthCG",0.189753961744062,2.30272703090526e-09
"L.infT","L.parsTRI",0.416859103732453,2.58970068585793e-42
"L.infT","R.infT",0.687625157825789,1.44659318370697e-137
"L.infT","R.latorbF",0.346553198224602,6.3652497612234e-29
"L.infT","L.rosmidF",0.390036226466685,8.14304929951139e-37
"L.infT","L.supF",0.344030619107695,1.67980207563298e-28
"L.infT","R.cauantCG",0.197104509761924,5.26895617118975e-10
"L.infT","L.LG",0.42495284233604,4.50440404514091e-44
"L.infT","R.isthCG",0.162381402277214,3.39039407576514e-07
"L.infT","L.medorbF",0.396183095743062,4.95561043781819e-38
"L.infT","R.SM",0.607790466846324,1.25926633876895e-99
"L.infT","L.supT",0.589674529200641,1.84831114486501e-92
"L.infT","R.midT",0.652687873027735,1.51984687912151e-119
"L.infT","L.postCEN",0.533069980259521,9.41802805978561e-73
"L.infT","R.latO",0.541286030024148,2.2035946050427e-75
"L.infT","R.parOP",0.462444539847741,7.09047524430318e-53
"L.infT","L.paraCEN",0.481242592826827,1.01460201155855e-57
"L.infT","R.parsTRI",0.402683523429722,2.40589304387115e-39
"L.infT","R.medorbF",0.259748124346953,1.63322587383421e-16
"L.infT","R.CN",0.420412627791011,4.43210261511855e-43
"L.infT","L.INS",0.540403268440935,4.25885434676194e-75
"R.supF","L.cauantCG",0.198663235035615,3.8253609504071e-10
"R.supF","L.parsORB",0.597152827563019,2.31064523331156e-95
"R.supF","R.parsORB",0.593712792482788,5.11211806358151e-94
"R.supF","L.preCN",0.573998018101664,1.29488967480496e-86
"R.supF","R.ENT",0.00551007442000973,0.86349968681915
"R.supF","L.CN",0.325794517184347,1.44110068465077e-25
"R.supF","R.periCAL",0.208930792728398,4.34754722291718e-11
"R.supF","L.rosantCG",0.217189333064952,6.95645573531823e-12
"R.supF","L.caumidF",0.680952269212772,6.26753379590745e-134
"R.supF","R.rosantCG",0.252914689866802,1.04075340638529e-15
"R.supF","L.latO",0.311430892348541,2.15081254695651e-23
"R.supF","L.FUS",0.241995062513674,1.79274647988845e-14
"R.supF","R.LG",0.308774142148283,5.27016202512377e-23
"R.supF","R.postCEN",0.427980023228448,9.61820586874891e-45
"R.supF","L.periCAL",0.236841885445026,6.54911383092358e-14
"R.supF","L.SM",0.626509959881272,1.5554152948944e-107
"R.supF","L.parOP",0.626381221221028,1.77045208162639e-107
"R.supF","L.supP",0.564683166999975,2.74612463891831e-83
"R.supF","R.posCG",0.35218984209041,7.04831835331403e-30
"R.supF","L.ENT",0.0010293242118385,0.974379611020876
"R.supF","R.FUS",0.240400413199423,2.68561819838271e-14
"R.supF","R.supP",0.53899060075667,1.21749424995664e-74
"R.supF","R.supT",0.300454848487196,8.22369191820839e-22
"R.supF","R.rosmidF",0.768390022582702,5.35747518467036e-191
"R.supF","R.preCEN",0.570673381276447,2.04991906806864e-85
"R.supF","L.latorbF",0.574815629752785,6.53335540584824e-87
"R.supF","L.transT",0.271822061421083,5.4095433738285e-18
"R.supF","L.posCG",0.323665197519761,3.07931877707539e-25
"R.supF","R.transT",0.310081175532711,3.39497660641849e-23
"R.supF","R.preCN",0.617197278240226,1.55890648544716e-103
"R.supF","L.preCEN",0.565764652080799,1.14269546597544e-83
"R.supF","L.infP",0.60888150838443,4.50451197472458e-100
"R.supF","R.infP",0.562174360775138,2.07333433631656e-82
"R.supF","R.INS",0.101649059905081,0.00147382819378061
"R.supF","R.caumidF",0.725219612460464,4.74184149920617e-160
"R.supF","R.paraCEN",0.63390550512585,8.2465085568241e-111
"R.supF","L.infT",0.303742083173937,2.80661292254267e-22
"R.supF","R.supF",0.886185227511526,0
"R.supF","L.paraH",0.0536052348707896,0.0941820088656843
"R.supF","L.midT",0.378717204513742,1.21042636923047e-34
"R.supF","R.paraH",0.0529621267924097,0.0982027049339266
"R.supF","L.isthCG",0.252222737334228,1.25159990329404e-15
"R.supF","L.parsTRI",0.665616642978251,6.28005999133462e-126
"R.supF","R.infT",0.237206909041766,5.98080670467021e-14
"R.supF","R.latorbF",0.532406356326338,1.52513030082913e-72
"R.supF","L.rosmidF",0.772946478402508,1.17037186594258e-194
"R.supF","L.supF",0.807272911855665,2.74142446557899e-225
"R.supF","R.cauantCG",0.289003244939277,3.12699472810045e-20
"R.supF","L.LG",0.341726917974669,4.04360499874688e-28
"R.supF","R.isthCG",0.233591009221547,1.46008366502822e-13
"R.supF","L.medorbF",0.502836185104555,1.13775846751538e-63
"R.supF","R.SM",0.554148155810423,1.18997669966768e-79
"R.supF","L.supT",0.293051782046935,8.80451779365527e-21
"R.supF","R.midT",0.323612915685564,3.13702716090414e-25
"R.supF","L.postCEN",0.483324162503746,2.82533226590167e-58
"R.supF","R.latO",0.268811574899637,1.28599887674274e-17
"R.supF","R.parOP",0.551575141112678,8.79360121539779e-79
"R.supF","L.paraCEN",0.616054535374016,4.72661674599061e-103
"R.supF","R.parsTRI",0.657908490935382,4.38622355950899e-122
"R.supF","R.medorbF",0.538794835939286,1.40770578210614e-74
"R.supF","R.CN",0.333321398973936,9.37152940175029e-27
"R.supF","L.INS",0.228830289517803,4.62291883425485e-13
"L.paraH","L.cauantCG",0.186326973093996,4.49089936859632e-09
"L.paraH","L.parsORB",0.160554043489254,4.60245374669187e-07
"L.paraH","R.parsORB",0.157921145476969,7.10624934420351e-07
"L.paraH","L.preCN",0.324761342280733,2.08462152790988e-25
"L.paraH","R.ENT",0.254655411973584,6.52714647437601e-16
"L.paraH","L.CN",0.301910100369914,5.11819950890417e-22
"L.paraH","R.periCAL",0.227151783672082,6.89843063216249e-13
"L.paraH","L.rosantCG",0.295869252466415,3.60070409924759e-21
"L.paraH","L.caumidF",0.0779741630834345,0.0148269093724284
"L.paraH","R.rosantCG",0.22934990022392,4.08154178992975e-13
"L.paraH","L.latO",0.349815521852122,1.79076932119486e-29
"L.paraH","L.FUS",0.437773886564511,5.84014575713984e-47
"L.paraH","R.LG",0.358169843854039,6.49715908246506e-31
"L.paraH","R.postCEN",0.288133150862928,4.09507425088423e-20
"L.paraH","L.periCAL",0.19485403990558,8.32702604734529e-10
"L.paraH","L.SM",0.274488922801698,2.48908573512499e-18
"L.paraH","L.parOP",0.22053521940967,3.24087407844219e-12
"L.paraH","L.supP",0.319108009378144,1.53250262937201e-24
"L.paraH","R.posCG",0.221519911756659,2.58231179363302e-12
"L.paraH","L.ENT",0.29504164795121,4.68707826603357e-21
"L.paraH","R.FUS",0.426186370152745,2.40560984889538e-44
"L.paraH","R.supP",0.255459066056736,5.25600668929531e-16
"L.paraH","R.supT",0.436977909999195,8.89827272907387e-47
"L.paraH","R.rosmidF",0.100584200934903,0.00165346788099055
"L.paraH","R.preCEN",0.279502215947459,5.65132756082417e-19
"L.paraH","L.latorbF",0.300785946815923,7.38434949436987e-22
"L.paraH","L.transT",0.36579216043214,2.88788737632937e-32
"L.paraH","L.posCG",0.217409055520146,6.61864101520742e-12
"L.paraH","R.transT",0.363848970413168,6.43830656899299e-32
"L.paraH","R.preCN",0.277110779953043,1.15068550625708e-18
"L.paraH","L.preCEN",0.274576581516524,2.42602536219579e-18
"L.paraH","L.infP",0.362266468875305,1.23187312537384e-31
"L.paraH","R.infP",0.310598076583754,2.85128366586997e-23
"L.paraH","R.INS",0.382704611557782,2.1254942347105e-35
"L.paraH","R.caumidF",0.0897979115625842,0.00499346844661521
"L.paraH","R.paraCEN",0.233292664932151,1.57062319607783e-13
"L.paraH","L.infT",0.338588610957788,1.32238695882341e-27
"L.paraH","R.supF",0.126967911431242,6.96057793848141e-05
"L.paraH","L.paraH",0.89338729880386,0
"L.paraH","L.midT",0.304556790163016,2.14556679695287e-22
"L.paraH","R.paraH",0.662938854766924,1.40085031931384e-124
"L.paraH","L.isthCG",0.16267198242591,3.22853705260506e-07
"L.paraH","L.parsTRI",0.164763999313117,2.26437702360518e-07
"L.paraH","R.infT",0.375882828452386,4.10776384481891e-34
"L.paraH","R.latorbF",0.210524226322198,3.07056001197243e-11
"L.paraH","L.rosmidF",0.0834251902947243,0.00912079780236275
"L.paraH","L.supF",0.140629979825497,1.03503210111119e-05
"L.paraH","R.cauantCG",0.168453934580618,1.19801020646857e-07
"L.paraH","L.LG",0.360202233011984,2.85606896986657e-31
"L.paraH","R.isthCG",0.216264991817744,8.57202389324934e-12
"L.paraH","L.medorbF",0.242208847486763,1.69781733195383e-14
"L.paraH","R.SM",0.283216778512666,1.84695841436504e-19
"L.paraH","L.supT",0.421702310824465,2.32322422889168e-43
"L.paraH","R.midT",0.350607070469317,1.31347358868766e-29
"L.paraH","L.postCEN",0.292377566423209,1.08889769027884e-20
"L.paraH","R.latO",0.311487450725296,2.10995568386811e-23
"L.paraH","R.parOP",0.298782815724164,1.41335316952673e-21
"L.paraH","L.paraCEN",0.270759865853609,7.3518174308188e-18
"L.paraH","R.parsTRI",0.178256187429554,2.06187989496142e-08
"L.paraH","R.medorbF",0.187999094982872,3.24687134467593e-09
"L.paraH","R.CN",0.320197922771118,1.04665916033318e-24
"L.paraH","L.INS",0.401772211520934,3.69172767294075e-39
"L.midT","L.cauantCG",0.134750140461742,2.40418799244344e-05
"L.midT","L.parsORB",0.397347938632517,2.89609716344681e-38
"L.midT","R.parsORB",0.34996762605697,1.68733450483422e-29
"L.midT","L.preCN",0.512236589826501,2.13569958169963e-66
"L.midT","R.ENT",0.265192812432892,3.58968364410829e-17
"L.midT","L.CN",0.329290800093134,4.08799633361097e-26
"L.midT","R.periCAL",0.214572393399168,1.25342597263972e-11
"L.midT","L.rosantCG",0.323207027980646,3.62298111159806e-25
"L.midT","L.caumidF",0.408380998582103,1.60514470908731e-40
"L.midT","R.rosantCG",0.247806032539889,4.01002091593013e-15
"L.midT","L.latO",0.433201786228508,6.46092716798331e-46
"L.midT","L.FUS",0.483473152598847,2.57739951403481e-58
"L.midT","R.LG",0.350217741153753,1.52996832184591e-29
"L.midT","R.postCEN",0.555363811298075,4.59726445297259e-80
"L.midT","L.periCAL",0.175529398308559,3.3978381690673e-08
"L.midT","L.SM",0.681583881729522,2.86438696517391e-134
"L.midT","L.parOP",0.581412651790217,2.43805736851229e-89
"L.midT","L.supP",0.54630596780469,5.00682322669474e-77
"L.midT","R.posCG",0.187757435643863,3.4033230301643e-09
"L.midT","L.ENT",0.239473495525026,3.39226828779414e-14
"L.midT","R.FUS",0.490979406083166,2.37631569504092e-60
"L.midT","R.supP",0.493227527364429,5.70720393611897e-61
"L.midT","R.supT",0.611360226817219,4.2937121683749e-101
"L.midT","R.rosmidF",0.372560882847395,1.69393217609229e-33
